,openmlid,learner,metric
1088,715,SVC_rbf,0.75
1089,715,SVC_sigmoid,0.6666666666666666
1090,715,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.6666666666666666
1091,715,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.5833333333333334
1092,715,sklearn.ensemble.ExtraTreesClassifier,0.6666666666666666
1093,715,sklearn.ensemble.GradientBoostingClassifier,0.25
1094,715,sklearn.ensemble.RandomForestClassifier,0.16666666666666666
1095,715,sklearn.linear_model.LogisticRegression,0.8333333333333334
1096,715,sklearn.linear_model.PassiveAggressiveClassifier,0.75
1097,715,sklearn.linear_model.Perceptron,0.75
1098,715,sklearn.linear_model.RidgeClassifier,0.9166666666666666
1099,715,sklearn.linear_model.SGDClassifier,0.8333333333333334
1100,715,sklearn.naive_bayes.BernoulliNB,0.6666666666666666
1101,715,sklearn.neighbors.KNeighborsClassifier,1.0
1102,715,sklearn.neural_network.MLPClassifier,0.6666666666666666
1103,715,sklearn.tree.DecisionTreeClassifier,0.5833333333333334
1104,715,sklearn.tree.ExtraTreeClassifier,0.75
1105,718,SVC_linear,0.9166666666666666
1106,718,SVC_poly,0.4166666666666667
1107,718,SVC_rbf,0.75
1108,718,SVC_sigmoid,1.0
1109,718,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.75
1110,718,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.6666666666666666
1111,718,sklearn.ensemble.ExtraTreesClassifier,0.9166666666666666
1112,718,sklearn.ensemble.GradientBoostingClassifier,0.16666666666666666
1113,718,sklearn.ensemble.RandomForestClassifier,0.4166666666666667
1114,718,sklearn.linear_model.LogisticRegression,0.6666666666666666
1115,718,sklearn.linear_model.PassiveAggressiveClassifier,0.8333333333333334
1116,718,sklearn.linear_model.Perceptron,0.75
1117,718,sklearn.linear_model.RidgeClassifier,0.5833333333333334
1118,718,sklearn.linear_model.SGDClassifier,0.9166666666666666
1119,718,sklearn.naive_bayes.BernoulliNB,0.5833333333333334
1120,718,sklearn.neighbors.KNeighborsClassifier,0.9166666666666666
1121,718,sklearn.neural_network.MLPClassifier,0.9166666666666666
1122,718,sklearn.tree.DecisionTreeClassifier,0.6666666666666666
1123,718,sklearn.tree.ExtraTreeClassifier,0.75
1124,720,SVC_linear,0.5625
1125,720,SVC_poly,0.8125
1126,720,SVC_rbf,0.8125
1127,720,SVC_sigmoid,0.6875
1128,720,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.5
1129,720,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.625
1130,720,sklearn.ensemble.ExtraTreesClassifier,0.5625
1131,720,sklearn.ensemble.GradientBoostingClassifier,0.625
1132,720,sklearn.ensemble.RandomForestClassifier,0.75
1133,720,sklearn.linear_model.LogisticRegression,0.75
1134,720,sklearn.linear_model.PassiveAggressiveClassifier,1.0
1135,720,sklearn.linear_model.Perceptron,0.625
1136,720,sklearn.linear_model.RidgeClassifier,0.5
1137,720,sklearn.linear_model.SGDClassifier,0.9375
1138,720,sklearn.naive_bayes.BernoulliNB,0.6875
1139,720,sklearn.naive_bayes.MultinomialNB,0.875
1140,720,sklearn.neighbors.KNeighborsClassifier,0.8125
1141,720,sklearn.neural_network.MLPClassifier,0.5
1142,720,sklearn.tree.DecisionTreeClassifier,0.875
1143,720,sklearn.tree.ExtraTreeClassifier,0.875
1144,722,SVC_linear,0.85
1145,722,SVC_poly,0.25
1146,722,SVC_rbf,0.55
1147,722,SVC_sigmoid,0.05
1148,722,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.35
1149,722,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.75
1150,722,sklearn.ensemble.ExtraTreesClassifier,0.05
1151,722,sklearn.ensemble.GradientBoostingClassifier,0.25
1152,722,sklearn.ensemble.RandomForestClassifier,0.15
1153,722,sklearn.linear_model.LogisticRegression,0.4
1154,722,sklearn.linear_model.PassiveAggressiveClassifier,0.85
1155,722,sklearn.linear_model.Perceptron,0.65
1156,722,sklearn.linear_model.RidgeClassifier,0.3
1157,722,sklearn.linear_model.SGDClassifier,0.75
1158,722,sklearn.naive_bayes.BernoulliNB,0.85
1159,722,sklearn.naive_bayes.MultinomialNB,0.75
1160,722,sklearn.neighbors.KNeighborsClassifier,0.1
1161,722,sklearn.neural_network.MLPClassifier,0.4
1162,722,sklearn.tree.DecisionTreeClassifier,0.2
1163,722,sklearn.tree.ExtraTreeClassifier,0.6
1164,723,SVC_linear,1.0
1165,723,SVC_poly,0.8333333333333334
1166,723,SVC_rbf,0.8333333333333334
1167,723,SVC_sigmoid,0.75
1168,723,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.8333333333333334
1169,723,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.5833333333333334
1170,723,sklearn.ensemble.ExtraTreesClassifier,0.5833333333333334
1171,723,sklearn.ensemble.GradientBoostingClassifier,0.25
1172,723,sklearn.ensemble.RandomForestClassifier,0.5
1173,723,sklearn.linear_model.LogisticRegression,0.6666666666666666
1174,723,sklearn.linear_model.PassiveAggressiveClassifier,0.75
1175,723,sklearn.linear_model.Perceptron,0.75
1176,723,sklearn.linear_model.RidgeClassifier,0.75
1177,723,sklearn.linear_model.SGDClassifier,0.8333333333333334
1178,723,sklearn.naive_bayes.BernoulliNB,0.75
1179,723,sklearn.neighbors.KNeighborsClassifier,0.8333333333333334
1180,723,sklearn.neural_network.MLPClassifier,0.75
1181,723,sklearn.tree.DecisionTreeClassifier,0.6666666666666666
1182,723,sklearn.tree.ExtraTreeClassifier,0.75
1183,727,SVC_linear,0.5
1184,727,SVC_poly,0.375
1185,727,SVC_rbf,0.2916666666666667
1186,727,SVC_sigmoid,0.375
1187,727,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.5416666666666666
1188,727,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.4583333333333333
1189,727,sklearn.ensemble.ExtraTreesClassifier,0.375
1190,727,sklearn.ensemble.GradientBoostingClassifier,0.4166666666666667
1191,727,sklearn.ensemble.RandomForestClassifier,0.2916666666666667
1192,727,sklearn.linear_model.LogisticRegression,0.5833333333333334
1193,727,sklearn.linear_model.PassiveAggressiveClassifier,0.9583333333333334
1194,727,sklearn.linear_model.Perceptron,0.7916666666666666
1195,727,sklearn.linear_model.RidgeClassifier,0.5416666666666666
1196,727,sklearn.linear_model.SGDClassifier,0.7083333333333334
1197,727,sklearn.naive_bayes.BernoulliNB,0.5416666666666666
1198,727,sklearn.neighbors.KNeighborsClassifier,0.16666666666666666
1199,727,sklearn.neural_network.MLPClassifier,0.3333333333333333
1200,727,sklearn.tree.DecisionTreeClassifier,0.5416666666666666
1201,727,sklearn.tree.ExtraTreeClassifier,0.5416666666666666
1202,728,SVC_linear,0.8125
1203,728,SVC_poly,0.375
1204,728,SVC_rbf,0.375
1205,728,SVC_sigmoid,0.375
1206,728,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.5
1207,728,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.5
1208,728,sklearn.ensemble.ExtraTreesClassifier,0.1875
1209,728,sklearn.ensemble.GradientBoostingClassifier,0.6875
1210,728,sklearn.ensemble.RandomForestClassifier,0.6875
1211,728,sklearn.linear_model.LogisticRegression,0.75
1212,728,sklearn.linear_model.PassiveAggressiveClassifier,0.6875
1213,728,sklearn.linear_model.Perceptron,0.8125
1214,728,sklearn.linear_model.RidgeClassifier,0.625
1215,728,sklearn.linear_model.SGDClassifier,0.875
1216,728,sklearn.naive_bayes.BernoulliNB,0.75
1217,728,sklearn.naive_bayes.MultinomialNB,0.6875
1218,728,sklearn.neighbors.KNeighborsClassifier,0.625
1219,728,sklearn.neural_network.MLPClassifier,0.8125
1220,728,sklearn.tree.DecisionTreeClassifier,0.8125
1221,728,sklearn.tree.ExtraTreeClassifier,0.3125
1222,734,SVC_linear,0.85
1223,734,SVC_poly,0.6
1224,734,SVC_rbf,0.4
1225,734,SVC_sigmoid,0.85
1226,734,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.35
1227,734,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.65
1228,734,sklearn.ensemble.ExtraTreesClassifier,0.25
1229,734,sklearn.ensemble.GradientBoostingClassifier,0.4
1230,734,sklearn.ensemble.RandomForestClassifier,0.1
1231,734,sklearn.linear_model.LogisticRegression,0.55
1232,734,sklearn.linear_model.PassiveAggressiveClassifier,0.8
1233,734,sklearn.linear_model.Perceptron,0.8
1234,734,sklearn.linear_model.RidgeClassifier,0.45
1235,734,sklearn.linear_model.SGDClassifier,0.8
1236,734,sklearn.naive_bayes.BernoulliNB,0.6
1237,734,sklearn.neighbors.KNeighborsClassifier,0.45
1238,734,sklearn.neural_network.MLPClassifier,0.45
1239,734,sklearn.tree.DecisionTreeClassifier,0.8
1240,734,sklearn.tree.ExtraTreeClassifier,0.9
1241,735,SVC_linear,0.8333333333333334
1242,735,SVC_poly,0.7222222222222222
1243,735,SVC_rbf,0.4444444444444444
1244,735,SVC_sigmoid,0.7222222222222222
1245,735,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.4444444444444444
1246,735,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.5555555555555556
1247,735,sklearn.ensemble.ExtraTreesClassifier,0.5
1248,735,sklearn.ensemble.GradientBoostingClassifier,0.5
1249,735,sklearn.ensemble.RandomForestClassifier,0.3333333333333333
1250,735,sklearn.linear_model.LogisticRegression,0.5
1251,735,sklearn.linear_model.PassiveAggressiveClassifier,0.8888888888888888
1252,735,sklearn.linear_model.Perceptron,0.8333333333333334
1253,735,sklearn.linear_model.RidgeClassifier,0.3888888888888889
1254,735,sklearn.linear_model.SGDClassifier,0.9444444444444444
1255,735,sklearn.naive_bayes.BernoulliNB,0.6111111111111112
1256,735,sklearn.naive_bayes.MultinomialNB,0.9444444444444444
1257,735,sklearn.neighbors.KNeighborsClassifier,0.6666666666666666
1258,735,sklearn.neural_network.MLPClassifier,0.8333333333333334
1259,735,sklearn.tree.DecisionTreeClassifier,0.8333333333333334
1260,735,sklearn.tree.ExtraTreeClassifier,0.6666666666666666
1261,737,SVC_linear,0.875
1262,737,SVC_poly,0.625
1263,737,SVC_rbf,0.8125
1264,737,SVC_sigmoid,0.75
1265,737,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.4375
1266,737,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.4375
1267,737,sklearn.ensemble.ExtraTreesClassifier,0.25
1268,737,sklearn.ensemble.GradientBoostingClassifier,0.3125
1269,737,sklearn.ensemble.RandomForestClassifier,0.375
1270,737,sklearn.linear_model.LogisticRegression,0.5625
1271,737,sklearn.linear_model.PassiveAggressiveClassifier,0.75
1272,737,sklearn.linear_model.Perceptron,0.125
1273,737,sklearn.linear_model.RidgeClassifier,0.5625
1274,737,sklearn.linear_model.SGDClassifier,0.8125
1275,737,sklearn.naive_bayes.BernoulliNB,0.4375
1276,737,sklearn.neighbors.KNeighborsClassifier,0.875
1277,737,sklearn.neural_network.MLPClassifier,0.9375
1278,737,sklearn.tree.DecisionTreeClassifier,0.8125
1279,737,sklearn.tree.ExtraTreeClassifier,0.6875
1280,740,SVC_linear,0.5833333333333334
1281,740,SVC_poly,0.75
1282,740,SVC_rbf,0.5
1283,740,SVC_sigmoid,0.75
1284,740,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.5
1285,740,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.6666666666666666
1286,740,sklearn.ensemble.ExtraTreesClassifier,0.3333333333333333
1287,740,sklearn.ensemble.GradientBoostingClassifier,0.5
1288,740,sklearn.ensemble.RandomForestClassifier,0.25
1289,740,sklearn.linear_model.LogisticRegression,0.8333333333333334
1290,740,sklearn.linear_model.PassiveAggressiveClassifier,0.75
1291,740,sklearn.linear_model.Perceptron,0.9166666666666666
1292,740,sklearn.linear_model.RidgeClassifier,0.6666666666666666
1293,740,sklearn.linear_model.SGDClassifier,0.75
1294,740,sklearn.naive_bayes.BernoulliNB,0.5833333333333334
1295,740,sklearn.neighbors.KNeighborsClassifier,0.5
1296,740,sklearn.neural_network.MLPClassifier,0.5833333333333334
1297,740,sklearn.tree.DecisionTreeClassifier,0.6666666666666666
1298,740,sklearn.tree.ExtraTreeClassifier,0.8333333333333334
1299,741,SVC_linear,1.0
1300,741,SVC_poly,0.75
1301,741,SVC_rbf,0.5
1302,741,SVC_sigmoid,0.4166666666666667
1303,741,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,1.0
1304,741,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.75
1305,741,sklearn.ensemble.ExtraTreesClassifier,0.75
1306,741,sklearn.ensemble.GradientBoostingClassifier,0.8333333333333334
1307,741,sklearn.ensemble.RandomForestClassifier,0.75
1308,741,sklearn.linear_model.LogisticRegression,0.8333333333333334
1309,741,sklearn.linear_model.PassiveAggressiveClassifier,1.0
1310,741,sklearn.linear_model.Perceptron,0.75
1311,741,sklearn.linear_model.RidgeClassifier,1.0
1312,741,sklearn.linear_model.SGDClassifier,0.5
1313,741,sklearn.naive_bayes.BernoulliNB,0.75
1314,741,sklearn.naive_bayes.MultinomialNB,0.5833333333333334
1315,741,sklearn.neighbors.KNeighborsClassifier,0.8333333333333334
1316,741,sklearn.neural_network.MLPClassifier,0.5833333333333334
1317,741,sklearn.tree.DecisionTreeClassifier,1.0
1318,741,sklearn.tree.ExtraTreeClassifier,0.8333333333333334
1319,743,SVC_linear,0.8333333333333334
1320,743,SVC_poly,0.5
1321,743,SVC_rbf,0.25
1322,743,SVC_sigmoid,0.8333333333333334
1323,743,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.9166666666666666
1324,743,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.8333333333333334
1325,743,sklearn.ensemble.ExtraTreesClassifier,0.25
1326,743,sklearn.ensemble.GradientBoostingClassifier,0.25
1327,743,sklearn.ensemble.RandomForestClassifier,0.16666666666666666
1328,743,sklearn.linear_model.LogisticRegression,0.8333333333333334
1329,743,sklearn.linear_model.PassiveAggressiveClassifier,0.9166666666666666
1330,743,sklearn.linear_model.Perceptron,0.75
1331,743,sklearn.linear_model.RidgeClassifier,0.9166666666666666
1332,743,sklearn.linear_model.SGDClassifier,1.0
1333,743,sklearn.naive_bayes.BernoulliNB,0.6666666666666666
1334,743,sklearn.neighbors.KNeighborsClassifier,0.5
1335,743,sklearn.neural_network.MLPClassifier,0.75
1336,743,sklearn.tree.DecisionTreeClassifier,0.5833333333333334
1337,743,sklearn.tree.ExtraTreeClassifier,0.9166666666666666
1338,751,SVC_linear,1.0
1339,751,SVC_poly,0.5
1340,751,SVC_rbf,0.5833333333333334
1341,751,SVC_sigmoid,0.6666666666666666
1342,751,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.8333333333333334
1343,751,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.4166666666666667
1344,751,sklearn.ensemble.ExtraTreesClassifier,0.4166666666666667
1345,751,sklearn.ensemble.GradientBoostingClassifier,0.25
1346,751,sklearn.ensemble.RandomForestClassifier,0.4166666666666667
1347,751,sklearn.linear_model.LogisticRegression,1.0
1348,751,sklearn.linear_model.PassiveAggressiveClassifier,0.8333333333333334
1349,751,sklearn.linear_model.Perceptron,0.9166666666666666
1350,751,sklearn.linear_model.RidgeClassifier,1.0
1351,751,sklearn.linear_model.SGDClassifier,0.75
1352,751,sklearn.naive_bayes.BernoulliNB,0.6666666666666666
1353,751,sklearn.neighbors.KNeighborsClassifier,0.5
1354,751,sklearn.neural_network.MLPClassifier,0.5
1355,751,sklearn.tree.DecisionTreeClassifier,0.5833333333333334
1356,751,sklearn.tree.ExtraTreeClassifier,0.75
1357,752,SVC_linear,0.8333333333333334
1358,752,SVC_poly,0.5
1359,752,SVC_rbf,0.4444444444444444
1360,752,SVC_sigmoid,0.5
1361,752,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.2777777777777778
1362,752,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.7222222222222222
1363,752,sklearn.ensemble.ExtraTreesClassifier,0.3888888888888889
1364,752,sklearn.ensemble.GradientBoostingClassifier,0.3888888888888889
1365,752,sklearn.ensemble.RandomForestClassifier,0.3333333333333333
1366,752,sklearn.linear_model.LogisticRegression,0.3888888888888889
1367,752,sklearn.linear_model.PassiveAggressiveClassifier,0.7222222222222222
1368,752,sklearn.linear_model.Perceptron,0.8888888888888888
1369,752,sklearn.linear_model.RidgeClassifier,0.3333333333333333
1370,752,sklearn.linear_model.SGDClassifier,0.7777777777777778
1371,752,sklearn.naive_bayes.BernoulliNB,0.2777777777777778
1372,752,sklearn.neighbors.KNeighborsClassifier,0.7222222222222222
1373,752,sklearn.neural_network.MLPClassifier,0.7777777777777778
1374,752,sklearn.tree.DecisionTreeClassifier,0.7777777777777778
1375,752,sklearn.tree.ExtraTreeClassifier,1.0
1376,761,SVC_linear,0.5555555555555556
1377,761,SVC_poly,0.7222222222222222
1378,761,SVC_rbf,0.5
1379,761,SVC_sigmoid,0.6666666666666666
1380,761,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.2222222222222222
1381,761,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.6666666666666666
1382,761,sklearn.ensemble.ExtraTreesClassifier,0.3333333333333333
1383,761,sklearn.ensemble.GradientBoostingClassifier,0.3333333333333333
1384,761,sklearn.ensemble.RandomForestClassifier,0.3888888888888889
1385,761,sklearn.linear_model.LogisticRegression,0.5
1386,761,sklearn.linear_model.PassiveAggressiveClassifier,0.8888888888888888
1387,761,sklearn.linear_model.Perceptron,0.8333333333333334
1388,761,sklearn.linear_model.RidgeClassifier,0.2777777777777778
1389,761,sklearn.linear_model.SGDClassifier,1.0
1390,761,sklearn.naive_bayes.BernoulliNB,0.7777777777777778
1391,761,sklearn.naive_bayes.MultinomialNB,0.8888888888888888
1392,761,sklearn.neighbors.KNeighborsClassifier,0.6666666666666666
1393,761,sklearn.neural_network.MLPClassifier,0.6111111111111112
1394,761,sklearn.tree.DecisionTreeClassifier,0.7222222222222222
1395,761,sklearn.tree.ExtraTreeClassifier,0.4444444444444444
1396,772,SVC_linear,0.7142857142857143
1397,772,SVC_poly,0.7142857142857143
1398,772,SVC_rbf,0.7857142857142857
1399,772,SVC_sigmoid,1.0
1400,772,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.7857142857142857
1401,772,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.7857142857142857
1402,772,sklearn.ensemble.ExtraTreesClassifier,0.6428571428571429
1403,772,sklearn.ensemble.GradientBoostingClassifier,0.7857142857142857
1404,772,sklearn.ensemble.RandomForestClassifier,0.7142857142857143
1405,772,sklearn.linear_model.LogisticRegression,0.7857142857142857
1406,772,sklearn.linear_model.PassiveAggressiveClassifier,0.5714285714285714
1407,772,sklearn.linear_model.Perceptron,0.7142857142857143
1408,772,sklearn.linear_model.RidgeClassifier,0.7857142857142857
1409,772,sklearn.linear_model.SGDClassifier,0.7857142857142857
1410,772,sklearn.naive_bayes.BernoulliNB,0.8571428571428571
1411,772,sklearn.neighbors.KNeighborsClassifier,0.7142857142857143
1412,772,sklearn.neural_network.MLPClassifier,0.7857142857142857
1413,772,sklearn.tree.DecisionTreeClassifier,1.0
1414,772,sklearn.tree.ExtraTreeClassifier,0.7142857142857143
1415,797,SVC_linear,0.8333333333333334
1416,797,SVC_poly,0.6666666666666666
1417,797,SVC_rbf,0.6666666666666666
1418,797,SVC_sigmoid,0.75
1419,797,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.6666666666666666
1420,797,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.75
1421,797,sklearn.ensemble.ExtraTreesClassifier,0.5833333333333334
1422,797,sklearn.ensemble.GradientBoostingClassifier,0.4166666666666667
1423,797,sklearn.ensemble.RandomForestClassifier,0.3333333333333333
1424,797,sklearn.linear_model.LogisticRegression,0.6666666666666666
1425,797,sklearn.linear_model.PassiveAggressiveClassifier,0.8333333333333334
1426,797,sklearn.linear_model.Perceptron,0.75
1427,797,sklearn.linear_model.RidgeClassifier,0.75
1428,797,sklearn.linear_model.SGDClassifier,0.6666666666666666
1429,797,sklearn.naive_bayes.BernoulliNB,0.5833333333333334
1430,797,sklearn.neighbors.KNeighborsClassifier,0.75
1431,797,sklearn.neural_network.MLPClassifier,0.5833333333333334
1432,797,sklearn.tree.DecisionTreeClassifier,0.5
1433,797,sklearn.tree.ExtraTreeClassifier,0.75
1434,799,SVC_linear,0.6666666666666666
1435,799,SVC_poly,0.5
1436,799,SVC_rbf,0.5
1437,799,SVC_sigmoid,0.6666666666666666
1438,799,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.5833333333333334
1439,799,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.5833333333333334
1440,799,sklearn.ensemble.ExtraTreesClassifier,0.5
1441,799,sklearn.ensemble.GradientBoostingClassifier,0.5833333333333334
1442,799,sklearn.ensemble.RandomForestClassifier,0.4166666666666667
1443,799,sklearn.linear_model.LogisticRegression,0.6666666666666666
1444,799,sklearn.linear_model.PassiveAggressiveClassifier,0.75
1445,799,sklearn.linear_model.Perceptron,0.8333333333333334
1446,799,sklearn.linear_model.RidgeClassifier,0.5833333333333334
1447,799,sklearn.linear_model.SGDClassifier,0.75
1448,799,sklearn.naive_bayes.BernoulliNB,0.6666666666666666
1449,799,sklearn.neighbors.KNeighborsClassifier,0.5
1450,799,sklearn.neural_network.MLPClassifier,0.4166666666666667
1451,799,sklearn.tree.DecisionTreeClassifier,0.75
1452,799,sklearn.tree.ExtraTreeClassifier,0.6666666666666666
1453,803,SVC_linear,0.2777777777777778
1454,803,SVC_poly,0.4444444444444444
1455,803,SVC_rbf,0.4444444444444444
1456,803,SVC_sigmoid,0.6666666666666666
1457,803,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.7222222222222222
1458,803,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.3333333333333333
1459,803,sklearn.ensemble.ExtraTreesClassifier,0.6111111111111112
1460,803,sklearn.ensemble.GradientBoostingClassifier,0.4444444444444444
1461,803,sklearn.ensemble.RandomForestClassifier,0.4444444444444444
1462,803,sklearn.linear_model.LogisticRegression,0.4444444444444444
1463,803,sklearn.linear_model.PassiveAggressiveClassifier,0.7222222222222222
1464,803,sklearn.linear_model.Perceptron,0.8333333333333334
1465,803,sklearn.linear_model.RidgeClassifier,0.3888888888888889
1466,803,sklearn.linear_model.SGDClassifier,0.8333333333333334
1467,803,sklearn.naive_bayes.BernoulliNB,0.8888888888888888
1468,803,sklearn.neighbors.KNeighborsClassifier,0.3333333333333333
1469,803,sklearn.neural_network.MLPClassifier,0.2222222222222222
1470,803,sklearn.tree.DecisionTreeClassifier,1.0
1471,803,sklearn.tree.ExtraTreeClassifier,0.7222222222222222
1472,806,SVC_linear,0.75
1473,806,SVC_poly,0.5
1474,806,SVC_rbf,0.75
1475,806,SVC_sigmoid,0.6666666666666666
1476,806,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.8333333333333334
1477,806,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.9166666666666666
1478,806,sklearn.ensemble.ExtraTreesClassifier,0.5833333333333334
1479,806,sklearn.ensemble.GradientBoostingClassifier,0.25
1480,806,sklearn.ensemble.RandomForestClassifier,0.4166666666666667
1481,806,sklearn.linear_model.LogisticRegression,0.9166666666666666
1482,806,sklearn.linear_model.PassiveAggressiveClassifier,0.9166666666666666
1483,806,sklearn.linear_model.Perceptron,0.75
1484,806,sklearn.linear_model.RidgeClassifier,0.8333333333333334
1485,806,sklearn.linear_model.SGDClassifier,0.5833333333333334
1486,806,sklearn.naive_bayes.BernoulliNB,0.3333333333333333
1487,806,sklearn.neighbors.KNeighborsClassifier,0.9166666666666666
1488,806,sklearn.neural_network.MLPClassifier,0.8333333333333334
1489,806,sklearn.tree.DecisionTreeClassifier,0.6666666666666666
1490,806,sklearn.tree.ExtraTreeClassifier,0.6666666666666666
1491,807,SVC_linear,0.6111111111111112
1492,807,SVC_poly,0.2777777777777778
1493,807,SVC_rbf,0.1111111111111111
1494,807,SVC_sigmoid,0.4444444444444444
1495,807,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.6111111111111112
1496,807,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.16666666666666666
1497,807,sklearn.ensemble.ExtraTreesClassifier,0.3333333333333333
1498,807,sklearn.ensemble.GradientBoostingClassifier,0.3333333333333333
1499,807,sklearn.ensemble.RandomForestClassifier,0.05555555555555555
1500,807,sklearn.linear_model.LogisticRegression,0.7222222222222222
1501,807,sklearn.linear_model.PassiveAggressiveClassifier,0.8888888888888888
1502,807,sklearn.linear_model.Perceptron,0.7777777777777778
1503,807,sklearn.linear_model.RidgeClassifier,0.6666666666666666
1504,807,sklearn.linear_model.SGDClassifier,0.6111111111111112
1505,807,sklearn.naive_bayes.BernoulliNB,0.5
1506,807,sklearn.neighbors.KNeighborsClassifier,0.2222222222222222
1507,807,sklearn.neural_network.MLPClassifier,0.1111111111111111
1508,807,sklearn.tree.DecisionTreeClassifier,0.5
1509,807,sklearn.tree.ExtraTreeClassifier,0.7222222222222222
1510,813,SVC_linear,0.75
1511,813,SVC_poly,0.5833333333333334
1512,813,SVC_rbf,0.3333333333333333
1513,813,SVC_sigmoid,0.75
1514,813,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.6666666666666666
1515,813,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.4166666666666667
1516,813,sklearn.ensemble.ExtraTreesClassifier,0.16666666666666666
1517,813,sklearn.ensemble.GradientBoostingClassifier,0.3333333333333333
1518,813,sklearn.ensemble.RandomForestClassifier,0.25
1519,813,sklearn.linear_model.LogisticRegression,0.75
1520,813,sklearn.linear_model.PassiveAggressiveClassifier,1.0
1521,813,sklearn.linear_model.Perceptron,0.6666666666666666
1522,813,sklearn.linear_model.RidgeClassifier,0.6666666666666666
1523,813,sklearn.linear_model.SGDClassifier,0.75
1524,813,sklearn.naive_bayes.BernoulliNB,0.75
1525,813,sklearn.neighbors.KNeighborsClassifier,0.16666666666666666
1526,813,sklearn.neural_network.MLPClassifier,0.5
1527,813,sklearn.tree.DecisionTreeClassifier,0.4166666666666667
1528,813,sklearn.tree.ExtraTreeClassifier,0.5833333333333334
1529,816,SVC_linear,0.5
1530,816,SVC_poly,0.4444444444444444
1531,816,SVC_rbf,0.4444444444444444
1532,816,SVC_sigmoid,0.3888888888888889
1533,816,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.4444444444444444
1534,816,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.2777777777777778
1535,816,sklearn.ensemble.ExtraTreesClassifier,0.5
1536,816,sklearn.ensemble.GradientBoostingClassifier,0.2777777777777778
1537,816,sklearn.ensemble.RandomForestClassifier,0.3333333333333333
1538,816,sklearn.linear_model.LogisticRegression,0.5
1539,816,sklearn.linear_model.PassiveAggressiveClassifier,0.7777777777777778
1540,816,sklearn.linear_model.Perceptron,0.8333333333333334
1541,816,sklearn.linear_model.RidgeClassifier,0.5
1542,816,sklearn.linear_model.SGDClassifier,0.7222222222222222
1543,816,sklearn.naive_bayes.BernoulliNB,0.7222222222222222
1544,816,sklearn.neighbors.KNeighborsClassifier,0.5
1545,816,sklearn.neural_network.MLPClassifier,0.2777777777777778
1546,816,sklearn.tree.DecisionTreeClassifier,0.6111111111111112
1547,816,sklearn.tree.ExtraTreeClassifier,0.8333333333333334
1548,819,SVC_linear,0.8888888888888888
1549,819,SVC_poly,0.5555555555555556
