,openmlid,learner,max_violation
2004,923,sklearn.linear_model.Perceptron,0.028556608695652463
2005,923,sklearn.linear_model.RidgeClassifier,0.004203124999999995
2006,923,sklearn.linear_model.SGDClassifier,0.09563609374999998
2007,923,sklearn.naive_bayes.BernoulliNB,0.0035411249999999783
2008,923,sklearn.naive_bayes.MultinomialNB,0.019319999999999976
2009,923,sklearn.neighbors.KNeighborsClassifier,0.0033129999999998994
2010,923,sklearn.neural_network.MLPClassifier,0.1296479999999999
2011,923,sklearn.tree.DecisionTreeClassifier,0.0006544347826087007
2012,923,sklearn.tree.ExtraTreeClassifier,0.014588956521739152
2013,930,SVC_linear,0.029756812500000118
2014,930,SVC_poly,0.016100499999999907
2015,930,SVC_rbf,0.011713499999999877
2016,930,SVC_sigmoid,0.012935250000000065
2017,930,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.04773078260869584
2018,930,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.02270946666666651
2019,930,sklearn.ensemble.ExtraTreesClassifier,0.01396175000000005
2020,930,sklearn.ensemble.GradientBoostingClassifier,0.008940249999999872
2021,930,sklearn.ensemble.RandomForestClassifier,0.006340000000000179
2022,930,sklearn.linear_model.LogisticRegression,0.014869090909090832
2023,930,sklearn.linear_model.PassiveAggressiveClassifier,0.03516368750000015
2024,930,sklearn.linear_model.Perceptron,0.014732687500000008
2025,930,sklearn.linear_model.RidgeClassifier,0.016816249999999977
2026,930,sklearn.linear_model.SGDClassifier,0.025315374999999973
2027,930,sklearn.naive_bayes.BernoulliNB,0.004681031250000078
2028,930,sklearn.naive_bayes.MultinomialNB,0.008906000000000247
2029,930,sklearn.neighbors.KNeighborsClassifier,0.005329900552486333
2030,930,sklearn.neural_network.MLPClassifier,0.03793699999999994
2031,930,sklearn.tree.DecisionTreeClassifier,0.013596218749999778
2032,930,sklearn.tree.ExtraTreeClassifier,0.02500072727272734
2033,934,SVC_linear,0.0007433333333333458
2034,934,SVC_poly,0.008517750000000004
2035,934,SVC_rbf,0.0038324375000000355
2036,934,SVC_sigmoid,0.007646044444444444
2037,934,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.024639750000000016
2038,934,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.1088114545454546
2039,934,sklearn.ensemble.ExtraTreesClassifier,0.009035749999999995
2040,934,sklearn.ensemble.GradientBoostingClassifier,0.0028705454545454173
2041,934,sklearn.ensemble.RandomForestClassifier,0.0016193749999999923
2042,934,sklearn.linear_model.LogisticRegression,0.0025556875000000284
2043,934,sklearn.linear_model.PassiveAggressiveClassifier,0.009887749999999987
2044,934,sklearn.linear_model.Perceptron,0.048279750000000066
2045,934,sklearn.linear_model.RidgeClassifier,0.005523125000000045
2046,934,sklearn.linear_model.SGDClassifier,0.044974000000000014
2047,934,sklearn.naive_bayes.BernoulliNB,0.015121249999999892
2048,934,sklearn.naive_bayes.MultinomialNB,0.0007966562499999996
2049,934,sklearn.neighbors.KNeighborsClassifier,0.004131846689895469
2050,934,sklearn.neural_network.MLPClassifier,0.01410699999999998
2051,934,sklearn.tree.DecisionTreeClassifier,0.006072309392265204
2052,934,sklearn.tree.ExtraTreeClassifier,0.008224000000000065
2053,953,SVC_linear,0.003614875000000045
2054,953,SVC_poly,0.007130086956521758
2055,953,SVC_rbf,0.024191999999999936
2056,953,SVC_sigmoid,0.0024719295154184695
2057,953,sklearn.ensemble.ExtraTreesClassifier,0.0022584972375690807
2058,953,sklearn.ensemble.GradientBoostingClassifier,0.008174749999999897
2059,953,sklearn.ensemble.RandomForestClassifier,0.00501539130434786
2060,953,sklearn.linear_model.LogisticRegression,0.0027897500000000075
2061,953,sklearn.linear_model.PassiveAggressiveClassifier,0.001648110497237551
2062,953,sklearn.linear_model.Perceptron,0.00715312500000001
2063,953,sklearn.linear_model.RidgeClassifier,0.020784437500000086
2064,953,sklearn.linear_model.SGDClassifier,0.008290444444444434
2065,953,sklearn.naive_bayes.BernoulliNB,0.0018852888888889197
2066,953,sklearn.naive_bayes.MultinomialNB,0.0018065000000000025
2067,953,sklearn.neighbors.KNeighborsClassifier,0.006038099447513878
2068,953,sklearn.neural_network.MLPClassifier,0.005863031249999984
2069,953,sklearn.tree.DecisionTreeClassifier,0.007497422222222133
2070,953,sklearn.tree.ExtraTreeClassifier,0.016752707182320414
2071,958,SVC_linear,0.01550044198895028
2072,958,SVC_poly,0.00019200000000002548
2073,958,SVC_rbf,0.006047779005524792
2074,958,SVC_sigmoid,0.007640281249999992
2075,958,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.0008908437500000123
2076,958,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.022299312500000015
2077,958,sklearn.ensemble.ExtraTreesClassifier,9.334806629834186e-05
2078,958,sklearn.ensemble.GradientBoostingClassifier,0.003120374999999967
2079,958,sklearn.ensemble.RandomForestClassifier,0.0018047500000000008
2080,958,sklearn.linear_model.LogisticRegression,0.000635999999999999
2081,958,sklearn.linear_model.PassiveAggressiveClassifier,0.018847499999999906
2082,958,sklearn.linear_model.Perceptron,0.016389464690496954
2083,958,sklearn.linear_model.RidgeClassifier,0.004881111111111114
2084,958,sklearn.linear_model.SGDClassifier,0.02083365745856354
2085,958,sklearn.naive_bayes.BernoulliNB,0.014032499999999948
2086,958,sklearn.neighbors.KNeighborsClassifier,0.005920266666666632
2087,958,sklearn.neural_network.MLPClassifier,0.020240468749999983
2088,958,sklearn.tree.DecisionTreeClassifier,0.003113370165745852
2089,958,sklearn.tree.ExtraTreeClassifier,0.0017874222222222236
2090,959,SVC_linear,0.0
2091,959,SVC_poly,0.0
2092,959,SVC_rbf,0.0
2093,959,SVC_sigmoid,5.3088022091819114e-05
2094,959,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.025240249999999853
2095,959,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.1138627499999999
2096,959,sklearn.ensemble.ExtraTreesClassifier,0.0
2097,959,sklearn.ensemble.GradientBoostingClassifier,0.0
2098,959,sklearn.ensemble.RandomForestClassifier,0.0
2099,959,sklearn.linear_model.LogisticRegression,0.0
2100,959,sklearn.linear_model.PassiveAggressiveClassifier,0.0
2101,959,sklearn.linear_model.Perceptron,0.0010970828729281769
2102,959,sklearn.linear_model.RidgeClassifier,0.0
2103,959,sklearn.linear_model.SGDClassifier,0.000733237569060773
2104,959,sklearn.naive_bayes.BernoulliNB,0.0
2105,959,sklearn.naive_bayes.MultinomialNB,0.0
2106,959,sklearn.neighbors.KNeighborsClassifier,0.0015165454545454649
2107,959,sklearn.neural_network.MLPClassifier,0.0
2108,959,sklearn.tree.DecisionTreeClassifier,0.0
2109,959,sklearn.tree.ExtraTreeClassifier,0.02213808695652178
2110,962,SVC_linear,0.037516312500000024
2111,962,SVC_poly,0.01125000000000001
2112,962,SVC_rbf,0.01125000000000001
2113,962,SVC_sigmoid,0.01125000000000001
2114,962,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.23853860869565274
2115,962,sklearn.ensemble.GradientBoostingClassifier,0.009424250000000009
2116,962,sklearn.linear_model.LogisticRegression,0.011328250000000012
2117,962,sklearn.linear_model.PassiveAggressiveClassifier,0.051998909090908985
2118,962,sklearn.linear_model.Perceptron,0.08579425
2119,962,sklearn.linear_model.SGDClassifier,0.06823800000000008
2120,966,SVC_linear,0.0415926875
2121,966,SVC_poly,0.0014028750000000118
2122,966,SVC_rbf,0.0032254999999999645
2123,966,SVC_sigmoid,2.7755575615628914e-17
2124,966,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.03131574999999992
2125,966,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.14582140624999984
2126,966,sklearn.ensemble.ExtraTreesClassifier,0.004116250000000016
2127,966,sklearn.ensemble.GradientBoostingClassifier,0.0035639375000000167
2128,966,sklearn.ensemble.RandomForestClassifier,0.0027586250000000007
2129,966,sklearn.linear_model.LogisticRegression,0.006561625000000015
2130,966,sklearn.linear_model.PassiveAggressiveClassifier,0.0417592727272727
2131,966,sklearn.linear_model.Perceptron,0.11288943749999995
2132,966,sklearn.linear_model.RidgeClassifier,0.000521745856353617
2133,966,sklearn.linear_model.SGDClassifier,0.04837400000000017
2134,966,sklearn.naive_bayes.BernoulliNB,2.7755575615628914e-17
2135,966,sklearn.naive_bayes.MultinomialNB,0.007890625000000068
2136,966,sklearn.neighbors.KNeighborsClassifier,0.002388707182320454
2137,966,sklearn.neural_network.MLPClassifier,0.0584319555555555
2138,966,sklearn.tree.DecisionTreeClassifier,0.008477304347826134
2139,966,sklearn.tree.ExtraTreeClassifier,0.01374981818181814
2140,971,SVC_linear,0.0011997500000000012
2141,971,SVC_poly,0.0004095999999999987
2142,971,SVC_rbf,0.003405499999999992
2143,971,SVC_sigmoid,0.01125000000000001
2144,971,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.07167625000000005
2145,971,sklearn.ensemble.GradientBoostingClassifier,0.01687849999999999
2146,971,sklearn.linear_model.LogisticRegression,0.011542250000000004
2147,971,sklearn.linear_model.PassiveAggressiveClassifier,0.001903499999999999
2148,971,sklearn.linear_model.Perceptron,0.006691272727272733
2149,971,sklearn.linear_model.SGDClassifier,0.0030822500000000034
2150,976,SVC_linear,0.010319090909091111
2151,976,SVC_poly,0.0011646086956522417
2152,976,SVC_rbf,0.004768499999999953
2153,976,SVC_sigmoid,0.01640097237569066
2154,976,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.00104974585635359
2155,976,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.01919000000000004
2156,976,sklearn.ensemble.ExtraTreesClassifier,0.005623000000000017
2157,976,sklearn.ensemble.GradientBoostingClassifier,0.006738260869565291
2158,976,sklearn.ensemble.RandomForestClassifier,0.0032903478260869895
2159,976,sklearn.linear_model.LogisticRegression,0.0038244347826087016
2160,976,sklearn.linear_model.PassiveAggressiveClassifier,0.038288062500000025
2161,976,sklearn.linear_model.Perceptron,0.044564531250000025
2162,976,sklearn.linear_model.RidgeClassifier,0.0022175652173913457
2163,976,sklearn.linear_model.SGDClassifier,0.04500044198895026
2164,976,sklearn.naive_bayes.BernoulliNB,0.002739375000000044
2165,976,sklearn.neighbors.KNeighborsClassifier,0.002578625000000001
2166,976,sklearn.neural_network.MLPClassifier,0.02677465624999996
2167,976,sklearn.tree.DecisionTreeClassifier,0.012452869565217406
2168,976,sklearn.tree.ExtraTreeClassifier,0.008683818181818237
2169,977,SVC_linear,0.01691825000000001
2170,977,SVC_poly,0.014792
2171,977,SVC_rbf,0.004449999999999989
2172,977,SVC_sigmoid,0.004567499999999995
2173,977,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.04159351111111111
2174,977,sklearn.ensemble.GradientBoostingClassifier,0.018924750000000004
2175,977,sklearn.linear_model.LogisticRegression,0.009715999999999995
2176,977,sklearn.linear_model.PassiveAggressiveClassifier,0.02899875000000001
2177,977,sklearn.linear_model.Perceptron,0.030265999999999987
2178,977,sklearn.linear_model.SGDClassifier,0.017712000000000012
2179,978,SVC_linear,0.010414727272727298
2180,978,SVC_poly,0.011834499999999984
2181,978,SVC_rbf,0.01125000000000001
2182,978,SVC_sigmoid,0.01125000000000001
2183,978,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.03851436363636368
2184,978,sklearn.ensemble.GradientBoostingClassifier,0.004380250000000009
2185,978,sklearn.linear_model.LogisticRegression,0.0051976363636363765
2186,978,sklearn.linear_model.PassiveAggressiveClassifier,0.03139036363636363
2187,978,sklearn.linear_model.Perceptron,0.024966545454545436
2188,978,sklearn.linear_model.SGDClassifier,0.032188249999999974
2189,979,SVC_linear,0.018557066666666677
2190,979,SVC_poly,0.0012581875000000353
2191,979,SVC_rbf,0.006672000000000233
2192,979,SVC_sigmoid,0.02218987499999997
2193,979,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.0683268749999999
2194,979,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.02705254545454555
2195,979,sklearn.ensemble.ExtraTreesClassifier,0.008399818181818342
2196,979,sklearn.ensemble.GradientBoostingClassifier,0.006560874999999966
2197,979,sklearn.ensemble.RandomForestClassifier,0.00899636363636358
2198,979,sklearn.linear_model.LogisticRegression,0.006703999999999988
2199,979,sklearn.linear_model.PassiveAggressiveClassifier,0.00590598895027622
2200,979,sklearn.linear_model.Perceptron,0.012006343749999926
2201,979,sklearn.linear_model.RidgeClassifier,0.022001090909090748
2202,979,sklearn.linear_model.SGDClassifier,0.01949468750000008
2203,979,sklearn.naive_bayes.BernoulliNB,0.0
2204,979,sklearn.neighbors.KNeighborsClassifier,0.0011740552486187994
2205,979,sklearn.neural_network.MLPClassifier,0.0011191250000000263
2206,979,sklearn.tree.DecisionTreeClassifier,0.004784875000000022
2207,979,sklearn.tree.ExtraTreeClassifier,0.01064412500000006
2208,980,SVC_linear,0.0023418181818182296
2209,980,SVC_poly,0.0016381818181818303
2210,980,SVC_rbf,0.005760250000000022
2211,980,SVC_sigmoid,0.0020170828729281776
2212,980,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.04312121739130442
2213,980,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.1303438749999999
2214,980,sklearn.ensemble.ExtraTreesClassifier,0.0019149999999999723
2215,980,sklearn.ensemble.GradientBoostingClassifier,0.013483090909090917
2216,980,sklearn.ensemble.RandomForestClassifier,0.0018527500000000419
2217,980,sklearn.linear_model.LogisticRegression,0.0022414545454545604
2218,980,sklearn.linear_model.PassiveAggressiveClassifier,0.0040978181818182025
2219,980,sklearn.linear_model.Perceptron,0.00883709090909092
2220,980,sklearn.linear_model.RidgeClassifier,0.060555625
2221,980,sklearn.linear_model.SGDClassifier,0.004086437500000019
2222,980,sklearn.naive_bayes.BernoulliNB,0.0020974999999999605
2223,980,sklearn.naive_bayes.MultinomialNB,0.004045500000000021
2224,980,sklearn.neighbors.KNeighborsClassifier,0.00669749999999994
2225,980,sklearn.neural_network.MLPClassifier,0.015083866666666682
2226,980,sklearn.tree.DecisionTreeClassifier,0.0033782499999999716
2227,980,sklearn.tree.ExtraTreeClassifier,0.028376375000000065
2228,991,SVC_linear,0.008002000000000009
2229,991,SVC_poly,0.0021440220994475186
2230,991,SVC_rbf,0.01766675000000001
2231,991,SVC_sigmoid,0.006684782608695705
2232,991,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.001407656250000014
2233,991,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.024818000000000118
2234,991,sklearn.ensemble.ExtraTreesClassifier,0.002126956521739082
2235,991,sklearn.ensemble.GradientBoostingClassifier,0.007443636363636513
2236,991,sklearn.ensemble.RandomForestClassifier,0.004524374999999969
2237,991,sklearn.linear_model.LogisticRegression,0.004956499999999947
2238,991,sklearn.linear_model.PassiveAggressiveClassifier,0.0026310909090909163
2239,991,sklearn.linear_model.Perceptron,0.020410363636363615
2240,991,sklearn.linear_model.RidgeClassifier,0.006437565217391333
2241,991,sklearn.linear_model.SGDClassifier,0.004510625000000018
2242,991,sklearn.naive_bayes.BernoulliNB,0.003432464088397799
2243,991,sklearn.naive_bayes.MultinomialNB,0.005850869565217437
2244,991,sklearn.neighbors.KNeighborsClassifier,0.002378181818181835
2245,991,sklearn.neural_network.MLPClassifier,0.005140181818181849
2246,991,sklearn.tree.DecisionTreeClassifier,0.006826874999999927
2247,991,sklearn.tree.ExtraTreeClassifier,0.01967509090909092
2248,993,SVC_linear,0.0011490469702402327
2249,993,SVC_poly,0.0003340888888888685
2250,993,SVC_rbf,0.000546624999999995
2251,993,SVC_sigmoid,0.01866750000000003
2252,993,sklearn.ensemble.ExtraTreesClassifier,0.00037753125000000026
2253,993,sklearn.ensemble.GradientBoostingClassifier,0.0028158125000000006
2254,993,sklearn.ensemble.RandomForestClassifier,0.003885874999999997
2255,993,sklearn.linear_model.LogisticRegression,0.00020287500000000167
2256,993,sklearn.linear_model.PassiveAggressiveClassifier,0.0050451249999999975
2257,993,sklearn.linear_model.Perceptron,0.006920999999999983
2258,993,sklearn.linear_model.RidgeClassifier,0.0003182762430939262
2259,993,sklearn.linear_model.SGDClassifier,0.007491999999999995
2260,993,sklearn.naive_bayes.BernoulliNB,0.021371499999999932
2261,993,sklearn.naive_bayes.MultinomialNB,0.03281187499999996
2262,993,sklearn.neighbors.KNeighborsClassifier,0.00140600000000006
2263,993,sklearn.neural_network.MLPClassifier,0.00205243749999999
2264,993,sklearn.tree.DecisionTreeClassifier,0.004925187500000004
2265,993,sklearn.tree.ExtraTreeClassifier,0.019247999999999932
2266,995,SVC_linear,0.0038674999999999994
2267,995,SVC_poly,0.003851499999999994
2268,995,SVC_rbf,0.010446000000000018
2269,995,SVC_sigmoid,0.01125000000000001
2270,995,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.04651799999999992
2271,995,sklearn.ensemble.GradientBoostingClassifier,0.012286749999999999
2272,995,sklearn.linear_model.LogisticRegression,0.00321225
2273,995,sklearn.linear_model.PassiveAggressiveClassifier,0.0031790000000000013
2274,995,sklearn.linear_model.Perceptron,0.006865999999999997
2275,995,sklearn.linear_model.SGDClassifier,0.003347875
2276,1000,SVC_linear,0.0032213749999999985
2277,1000,SVC_poly,0.003433866666666646
2278,1000,SVC_rbf,4.163336342344337e-17
2279,1000,SVC_sigmoid,4.163336342344337e-17
2280,1000,sklearn.ensemble.ExtraTreesClassifier,0.008008624999999991
2281,1000,sklearn.ensemble.GradientBoostingClassifier,0.004233500000000057
2282,1000,sklearn.ensemble.RandomForestClassifier,0.009223875000000006
2283,1000,sklearn.linear_model.LogisticRegression,0.0009663555555555481
2284,1000,sklearn.linear_model.PassiveAggressiveClassifier,0.07845904347826094
2285,1000,sklearn.linear_model.Perceptron,0.04357231249999999
2286,1000,sklearn.linear_model.RidgeClassifier,0.0008002500000000162
2287,1000,sklearn.linear_model.SGDClassifier,0.04393168749999998
2288,1000,sklearn.naive_bayes.BernoulliNB,0.005384000000000014
2289,1000,sklearn.naive_bayes.MultinomialNB,0.0020927826086956647
2290,1000,sklearn.neighbors.KNeighborsClassifier,0.003860062500000011
2291,1000,sklearn.neural_network.MLPClassifier,0.0058916521739130895
2292,1000,sklearn.tree.DecisionTreeClassifier,0.013005750000000038
2293,1000,sklearn.tree.ExtraTreeClassifier,0.008821999999999969
2294,1002,SVC_linear,0.00611853333333337
2295,1002,SVC_poly,0.003571818181818176
2296,1002,SVC_rbf,3.477447883763751e-05
2297,1002,SVC_sigmoid,2.3204419889483185e-05
2298,1002,sklearn.ensemble.ExtraTreesClassifier,0.00727435555555557
2299,1002,sklearn.ensemble.GradientBoostingClassifier,0.008154363636363654
2300,1002,sklearn.ensemble.RandomForestClassifier,0.005063636363636437
2301,1002,sklearn.linear_model.LogisticRegression,0.005483733333333338
2302,1002,sklearn.linear_model.PassiveAggressiveClassifier,0.03860415625000008
2303,1002,sklearn.linear_model.Perceptron,0.03628674033149176
2304,1002,sklearn.linear_model.RidgeClassifier,0.008136956521739264
2305,1002,sklearn.linear_model.SGDClassifier,0.010120031250000078
2306,1002,sklearn.naive_bayes.BernoulliNB,0.01964053333333335
2307,1002,sklearn.naive_bayes.MultinomialNB,0.013842187500000075
2308,1002,sklearn.neighbors.KNeighborsClassifier,0.007125288888888914
2309,1002,sklearn.neural_network.MLPClassifier,0.0072702222222222335
2310,1002,sklearn.tree.DecisionTreeClassifier,0.00936327272727272
2311,1002,sklearn.tree.ExtraTreeClassifier,0.025856727272727253
2312,1018,SVC_linear,0.008444727272727257
2313,1018,SVC_poly,0.008131818181818178
2314,1018,SVC_rbf,0.007575454545454566
2315,1018,SVC_sigmoid,0.007575454545454566
2316,1018,sklearn.ensemble.GradientBoostingClassifier,0.020856363636363617
2317,1018,sklearn.linear_model.LogisticRegression,0.008182909090909067
2318,1018,sklearn.linear_model.PassiveAggressiveClassifier,0.028768062499999983
2319,1018,sklearn.linear_model.Perceptron,0.01691545454545454
2320,1018,sklearn.linear_model.SGDClassifier,0.024026266666666685
2321,1019,SVC_linear,0.017920250000000047
2322,1019,SVC_poly,0.01602774999999998
2323,1019,SVC_rbf,0.02165925000000002
2324,1019,SVC_sigmoid,0.023400000000000018
2325,1019,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.05626181818181816
2326,1019,sklearn.ensemble.GradientBoostingClassifier,0.02390975000000002
2327,1019,sklearn.linear_model.LogisticRegression,0.01522550000000001
2328,1019,sklearn.linear_model.PassiveAggressiveClassifier,0.028170000000000014
2329,1019,sklearn.linear_model.Perceptron,0.020641250000000014
2330,1019,sklearn.linear_model.SGDClassifier,0.00859874999999996
2331,1020,SVC_linear,0.007012499999999949
2332,1020,SVC_poly,0.012904249999999992
2333,1020,SVC_rbf,0.014133999999999994
2334,1020,SVC_sigmoid,0.013873499999999997
2335,1020,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.10123524999999997
2336,1020,sklearn.ensemble.GradientBoostingClassifier,0.014542499999999958
2337,1020,sklearn.linear_model.LogisticRegression,0.0006154062500000005
2338,1020,sklearn.linear_model.PassiveAggressiveClassifier,0.004593249999999938
2339,1020,sklearn.linear_model.Perceptron,0.007625749999999931
2340,1020,sklearn.linear_model.SGDClassifier,0.02035875000000001
2341,1021,SVC_linear,0.06539686187845307
2342,1021,SVC_poly,0.011979500000000004
2343,1021,SVC_rbf,0.011382499999999976
2344,1021,SVC_sigmoid,0.01124749999999998
2345,1021,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.011885499999999993
2346,1021,sklearn.ensemble.GradientBoostingClassifier,0.006994625000000046
2347,1021,sklearn.linear_model.LogisticRegression,0.008553250000000012
2348,1021,sklearn.linear_model.PassiveAggressiveClassifier,0.030320220994475164
2349,1021,sklearn.linear_model.Perceptron,0.10646331249999999
2350,1021,sklearn.linear_model.SGDClassifier,0.06808237500000003
2351,1036,SVC_linear,0.005578750000000028
2352,1036,SVC_poly,0.007326875000000031
2353,1036,SVC_rbf,0.007326875000000031
2354,1036,SVC_sigmoid,0.007326875000000031
2355,1036,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.057186545454545545
2356,1036,sklearn.ensemble.GradientBoostingClassifier,0.006894000000000025
2357,1036,sklearn.linear_model.LogisticRegression,0.006369250000000007
2358,1036,sklearn.linear_model.PassiveAggressiveClassifier,0.006814750000000001
2359,1036,sklearn.linear_model.Perceptron,0.010435499999999993
2360,1036,sklearn.linear_model.SGDClassifier,0.007598625000000012
2361,1040,SVC_linear,0.006714875000000009
2362,1040,SVC_poly,0.0071222500000000105
2363,1040,SVC_rbf,0.007326875000000031
2364,1040,SVC_sigmoid,0.007326875000000031
2365,1040,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.010503270718232045
2366,1040,sklearn.ensemble.GradientBoostingClassifier,0.007013499999999992
2367,1040,sklearn.linear_model.LogisticRegression,0.005173249999999997
2368,1040,sklearn.linear_model.PassiveAggressiveClassifier,0.007864750000000004
2369,1040,sklearn.linear_model.Perceptron,0.006815906250000003
2370,1040,sklearn.linear_model.SGDClassifier,0.010260727272727282
2371,1041,SVC_linear,0.007766705882353037
2372,1041,SVC_poly,0.004850727272727284
2373,1041,SVC_rbf,0.010141818181817919
2374,1041,SVC_sigmoid,0.03909163636363644
2375,1041,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.20992057458563534
2376,1041,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.20864930434782658
2377,1041,sklearn.ensemble.ExtraTreesClassifier,0.0
2378,1041,sklearn.ensemble.GradientBoostingClassifier,0.007533125000000029
2379,1041,sklearn.ensemble.RandomForestClassifier,0.0
2380,1041,sklearn.linear_model.LogisticRegression,0.0005399558011049688
2381,1041,sklearn.linear_model.PassiveAggressiveClassifier,0.004536718749999974
2382,1041,sklearn.linear_model.Perceptron,0.00045137500000000386
2383,1041,sklearn.linear_model.RidgeClassifier,0.2548340331491712
2384,1041,sklearn.linear_model.SGDClassifier,0.002849636363636332
2385,1041,sklearn.naive_bayes.BernoulliNB,0.0018416470588236145
2386,1041,sklearn.naive_bayes.MultinomialNB,0.003300154696132568
2387,1041,sklearn.neighbors.KNeighborsClassifier,0.0
2388,1041,sklearn.neural_network.MLPClassifier,0.005373125000000062
2389,1041,sklearn.tree.DecisionTreeClassifier,0.010311281249999915
2390,1041,sklearn.tree.ExtraTreeClassifier,0.00994791111111093
2391,1042,SVC_linear,0.006229968750000148
2392,1042,SVC_poly,0.005956000000000128
2393,1042,SVC_rbf,0.0023503425414364287
2394,1042,SVC_sigmoid,0.005116187500000174
2395,1042,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.09060804419889495
2396,1042,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.05389082352941199
2397,1042,sklearn.ensemble.ExtraTreesClassifier,0.0016785625000000082
2398,1042,sklearn.ensemble.GradientBoostingClassifier,0.010766749999999992
2399,1042,sklearn.ensemble.RandomForestClassifier,0.004624000000000128
2400,1042,sklearn.linear_model.LogisticRegression,0.0066470276243095205
2401,1042,sklearn.linear_model.PassiveAggressiveClassifier,0.006491911602209993
2402,1042,sklearn.linear_model.Perceptron,0.008286000000000016
2403,1042,sklearn.linear_model.RidgeClassifier,0.09969889502762436
2404,1042,sklearn.linear_model.SGDClassifier,0.010130165745856456
2405,1042,sklearn.naive_bayes.BernoulliNB,0.0020663425414364223
2406,1042,sklearn.naive_bayes.MultinomialNB,0.0017040000000000943
2407,1042,sklearn.neighbors.KNeighborsClassifier,0.001078740331491801
2408,1042,sklearn.neural_network.MLPClassifier,0.006077499999999902
2409,1042,sklearn.tree.DecisionTreeClassifier,0.004644434782608786
2410,1042,sklearn.tree.ExtraTreeClassifier,0.01001268750000009
2411,1049,SVC_linear,0.06283426086956528
2412,1049,SVC_poly,0.013976000000000044
2413,1049,SVC_rbf,0.015865000000000018
2414,1049,SVC_sigmoid,0.020133749999999992
2415,1049,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.10650624999999997
2416,1049,sklearn.ensemble.GradientBoostingClassifier,0.010629272727272682
2417,1049,sklearn.linear_model.LogisticRegression,0.03295474999999995
2418,1049,sklearn.linear_model.PassiveAggressiveClassifier,0.07223725000000009
2419,1049,sklearn.linear_model.Perceptron,0.06872686956521751
2420,1049,sklearn.linear_model.SGDClassifier,0.09852700000000011
2421,1050,SVC_linear,0.04682906249999999
2422,1050,SVC_poly,0.011084749999999977
2423,1050,SVC_rbf,0.01145525
2424,1050,SVC_sigmoid,0.009715750000000037
2425,1050,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.02291051933701671
2426,1050,sklearn.ensemble.GradientBoostingClassifier,0.01323269565217397
2427,1050,sklearn.linear_model.LogisticRegression,0.010335500000000053
2428,1050,sklearn.linear_model.PassiveAggressiveClassifier,0.04521287500000004
2429,1050,sklearn.linear_model.Perceptron,0.09758764510166351
2430,1050,sklearn.linear_model.SGDClassifier,0.07575224309392242
2431,1053,SVC_linear,0.0425478222222222
2432,1053,SVC_poly,0.002091249999999961
2433,1053,SVC_rbf,0.0006285745856353386
2434,1053,SVC_sigmoid,0.006392729281767928
2435,1053,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,0.04510024999999984
2436,1053,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,0.13754028125000012
2437,1053,sklearn.ensemble.ExtraTreesClassifier,0.007605375000000081
2438,1053,sklearn.ensemble.GradientBoostingClassifier,0.015959500000000126
2439,1053,sklearn.ensemble.RandomForestClassifier,0.005440874999999984
2440,1053,sklearn.linear_model.LogisticRegression,0.014656250000000037
2441,1053,sklearn.linear_model.PassiveAggressiveClassifier,0.05207731249999997
