,openmlid,learner,violation,acceptance
2364,1040,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,-0.002443711180124223,0.004240175585284282
2365,1040,sklearn.ensemble.GradientBoostingClassifier,-0.0009655831739961704,0.0006429254302103252
2366,1040,sklearn.linear_model.LogisticRegression,-0.0010476190476190483,0.0009205128205128259
2367,1040,sklearn.linear_model.PassiveAggressiveClassifier,-0.0040295593976575495,0.002782038173142468
2368,1040,sklearn.linear_model.Perceptron,-0.0013248847926267274,0.004002963881996139
2369,1040,sklearn.linear_model.SGDClassifier,-0.002526218820861677,0.0034575437317784278
2370,1041,SVC_linear,-0.0023414985590778166,0.0009707511508664268
2371,1041,SVC_poly,-0.0008119688895290216,0.0006137640265538876
2372,1041,SVC_rbf,-0.0019427853943260532,0.0006405253155965777
2373,1041,SVC_sigmoid,-0.002952047178066204,0.0010114143002979263
2374,1041,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,-0.006076535124663058,0.0027932495226864356
2375,1041,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,-0.008301954352245419,0.0011743054272161694
2376,1041,sklearn.ensemble.ExtraTreesClassifier,-8.526405845356668e-05,0.000644744926272396
2377,1041,sklearn.ensemble.GradientBoostingClassifier,-0.0015288091980978377,0.0008840207056121335
2378,1041,sklearn.ensemble.RandomForestClassifier,-0.0002806618614495722,0.0006573758102203285
2379,1041,sklearn.linear_model.LogisticRegression,0.0,0.0007171740398420728
2380,1041,sklearn.linear_model.PassiveAggressiveClassifier,-0.00037515470297029026,0.0007577222566006672
2381,1041,sklearn.linear_model.Perceptron,-0.0003065650747102324,0.001086111469175983
2382,1041,sklearn.linear_model.RidgeClassifier,-0.01029541147807255,0.002752861535685042
2383,1041,sklearn.linear_model.SGDClassifier,-0.0004322728240051081,0.0009532169965240837
2384,1041,sklearn.naive_bayes.BernoulliNB,-0.0009625444653693155,0.0009309193631227533
2385,1041,sklearn.naive_bayes.MultinomialNB,-0.0006780154449620096,0.001132834845141787
2386,1041,sklearn.neighbors.KNeighborsClassifier,-0.0005280068866111501,0.0004870059872862566
2387,1041,sklearn.neural_network.MLPClassifier,-0.00026542124227865325,0.0005773135438114839
2388,1041,sklearn.tree.DecisionTreeClassifier,-0.0009971091984002818,0.0007767961938296454
2389,1041,sklearn.tree.ExtraTreeClassifier,-0.0006659109568592307,0.001009362404836547
2390,1042,SVC_linear,-0.0016371288726333892,0.002051733720596677
2391,1042,SVC_poly,-0.00046910499837714915,0.0011681137076706685
2392,1042,SVC_rbf,-3.887953747072591e-05,0.0014101183506189372
2393,1042,SVC_sigmoid,-0.0004327841451766995,0.003935236206009842
2394,1042,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,-0.0066076361483820055,0.0028694975604505986
2395,1042,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,-0.008591524216524225,0.004363663889873568
2396,1042,sklearn.ensemble.ExtraTreesClassifier,-0.00022556772100567317,0.0006647220378972235
2397,1042,sklearn.ensemble.GradientBoostingClassifier,-0.002044999999999999,0.0008257142857142853
2398,1042,sklearn.ensemble.RandomForestClassifier,-0.00022507581501137274,0.0013085379366653085
2399,1042,sklearn.linear_model.LogisticRegression,-0.0021167350236142137,0.0019866237882177505
2400,1042,sklearn.linear_model.PassiveAggressiveClassifier,-0.000734634629909363,0.0019078864551863115
2401,1042,sklearn.linear_model.Perceptron,-0.0023225740329892823,0.0013469221246905246
2402,1042,sklearn.linear_model.RidgeClassifier,-0.006107480533926587,0.00280878164290289
2403,1042,sklearn.linear_model.SGDClassifier,-0.003851487916057459,0.0014988460766606464
2404,1042,sklearn.naive_bayes.BernoulliNB,-0.0008290816326530724,0.0020481977513227504
2405,1042,sklearn.naive_bayes.MultinomialNB,-0.0010931558935360994,0.001594635758727969
2406,1042,sklearn.neighbors.KNeighborsClassifier,-0.00024731723675385485,0.0005406491982196236
2407,1042,sklearn.neural_network.MLPClassifier,-0.0022699162309551923,0.0007249169180987368
2408,1042,sklearn.tree.DecisionTreeClassifier,-0.00043555177355784875,0.0006030951760529004
2409,1042,sklearn.tree.ExtraTreeClassifier,-0.001649209110578332,0.0014042388684222505
2410,1049,SVC_linear,-0.007736662080562567,0.019324337881219934
2411,1049,SVC_poly,-0.008555251368840219,0.006346441015430553
2412,1049,SVC_rbf,-0.018367346938775515,0.012436224489795892
2413,1049,SVC_sigmoid,-0.016505966793497067,0.013587426496022138
2414,1049,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,-0.02363535775756088,0.007352014021549305
2415,1049,sklearn.ensemble.GradientBoostingClassifier,-0.005108827085852482,0.006403427957236914
2416,1049,sklearn.linear_model.LogisticRegression,-0.01016137481778427,0.002828140184645288
2417,1049,sklearn.linear_model.PassiveAggressiveClassifier,-0.01047282120395328,0.00807127882599581
2418,1049,sklearn.linear_model.Perceptron,-0.01353937728937729,0.015981125356125368
2419,1049,sklearn.linear_model.SGDClassifier,-0.03141635954135958,0.027288906195156188
2420,1050,SVC_linear,-0.025486986603515137,0.012209491305054459
2421,1050,SVC_poly,-0.003834706959706958,0.0055402930402930475
2422,1050,SVC_rbf,-0.011458333333333275,0.005301339285714286
2423,1050,SVC_sigmoid,-0.010080162718353663,0.00664034458004309
2424,1050,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,-0.0035007024499143966,0.006726198495025125
2425,1050,sklearn.ensemble.GradientBoostingClassifier,-0.004169126328217235,0.00922865013774107
2426,1050,sklearn.linear_model.LogisticRegression,-0.0031903580290677082,0.007254266470856358
2427,1050,sklearn.linear_model.PassiveAggressiveClassifier,-0.007411221369281652,0.026370295824751915
2428,1050,sklearn.linear_model.Perceptron,-0.025794136504050845,0.009549875981944535
2429,1050,sklearn.linear_model.SGDClassifier,-0.010621932654125811,0.0069584171696847755
2430,1053,SVC_linear,-0.005736700357078017,0.006010452961672467
2431,1053,SVC_poly,-0.0075976562500000375,0.0014453124999999915
2432,1053,SVC_rbf,-0.001080246913580263,0.0023504273504273555
2433,1053,SVC_sigmoid,-0.0014692307692307795,0.001415384615384615
2434,1053,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,-0.006599550697424896,0.0009405177038626612
2435,1053,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,-0.012505479518776483,0.0042277531537674735
2436,1053,sklearn.ensemble.ExtraTreesClassifier,-0.0018806485911749128,0.0009145733652312582
2437,1053,sklearn.ensemble.GradientBoostingClassifier,-0.004133181924062436,0.0005836668572517633
2438,1053,sklearn.ensemble.RandomForestClassifier,-0.0008212560386473368,0.0014229249011857756
2439,1053,sklearn.linear_model.LogisticRegression,-0.0016106514994829358,0.0015193036883833166
2440,1053,sklearn.linear_model.PassiveAggressiveClassifier,-0.010267857142857167,0.01842410714285713
2441,1053,sklearn.linear_model.Perceptron,-0.006730005296610167,0.017638815324858777
2442,1053,sklearn.linear_model.RidgeClassifier,-0.0037987918215613274,0.0007824946893255457
2443,1053,sklearn.linear_model.SGDClassifier,-0.009428727727414817,0.009045895752679126
2444,1053,sklearn.naive_bayes.BernoulliNB,-0.002605177993527512,0.008638754045307461
2445,1053,sklearn.naive_bayes.MultinomialNB,-0.0034618997912317442,0.002286534446764092
2446,1053,sklearn.neighbors.KNeighborsClassifier,-0.005607908351810796,0.004087624209575436
2447,1053,sklearn.neural_network.MLPClassifier,-0.011482211626627558,0.0022802080247523154
2448,1053,sklearn.tree.DecisionTreeClassifier,-0.0033774509803921665,0.0025845588235294155
2449,1053,sklearn.tree.ExtraTreeClassifier,-0.005383631713554981,0.0024616368286445077
2450,1056,SVC_linear,-0.008026639975361875,0.008028389842371975
2451,1056,SVC_poly,-0.012074303405572775,0.0013931888544891646
2452,1056,SVC_rbf,-0.004726890756302521,0.007864684335272576
2453,1056,SVC_sigmoid,-0.00670794633642931,0.0041795665634674906
2454,1056,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,-0.009423433288409704,0.002093862309074574
2455,1056,sklearn.ensemble.GradientBoostingClassifier,-0.009841104583426304,0.0009413499913239635
2456,1056,sklearn.linear_model.LogisticRegression,-0.013328095465828629,0.0021520803443328546
2457,1056,sklearn.linear_model.PassiveAggressiveClassifier,-0.006007166145904091,0.008668055366873477
2458,1056,sklearn.linear_model.Perceptron,-0.01583584847551587,0.006894276035021338
2459,1056,sklearn.linear_model.SGDClassifier,-0.016789566723719507,0.004988842551946152
2460,1067,SVC_linear,-0.014832700265579656,0.010012506948304616
2461,1067,SVC_poly,-0.004983388704318903,0.013763644992880918
2462,1067,SVC_rbf,-0.007465032217507535,0.004985855728429972
2463,1067,SVC_sigmoid,-0.029524946921443723,0.006440514103730676
2464,1067,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,-0.0055418719211822965,0.0012905377668308697
2465,1067,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,-0.019579022968974465,0.00872415480608458
2466,1067,sklearn.ensemble.ExtraTreesClassifier,-0.003171428571428569,0.007467857142857142
2467,1067,sklearn.ensemble.GradientBoostingClassifier,-0.0007552576303710831,0.006982081269610778
2468,1067,sklearn.ensemble.RandomForestClassifier,-0.002198322510822514,0.006107954545454543
2469,1067,sklearn.linear_model.LogisticRegression,-0.0015684051398337135,0.004430167128579845
2470,1067,sklearn.linear_model.PassiveAggressiveClassifier,-0.02625873283546135,0.04854682176411889
2471,1067,sklearn.linear_model.Perceptron,-0.012173273614546426,0.012173087921801088
2472,1067,sklearn.linear_model.RidgeClassifier,-0.0011310858424087157,0.002396300448430496
2473,1067,sklearn.linear_model.SGDClassifier,-0.004673898634616232,0.011329101183725394
2474,1067,sklearn.naive_bayes.BernoulliNB,-0.0022752760524499677,0.005220554405337018
2475,1067,sklearn.naive_bayes.MultinomialNB,-0.004754102015337985,0.002194677288310247
2476,1067,sklearn.neighbors.KNeighborsClassifier,-0.014272559852670397,0.009717837411207571
2477,1067,sklearn.neural_network.MLPClassifier,-0.00827541161392094,0.013360507246376826
2478,1067,sklearn.tree.DecisionTreeClassifier,-0.0031236593736593704,0.006208318708318733
2479,1067,sklearn.tree.ExtraTreeClassifier,-0.01338376491125982,0.014515747745126603
2480,1068,SVC_linear,-0.019835763272153157,0.009670416419972372
2481,1068,SVC_poly,-0.028409090909091023,0.00598484848484851
2482,1068,SVC_rbf,-0.01333333333333337,0.02579365079365101
2483,1068,SVC_sigmoid,-0.018873207885304676,0.01652105734767025
2484,1068,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,-0.03276003276003273,0.00926494676494678
2485,1068,sklearn.ensemble.GradientBoostingClassifier,-0.006593851132686079,0.0034096162736939437
2486,1068,sklearn.linear_model.LogisticRegression,-0.016035156250000026,0.003924851190476191
2487,1068,sklearn.linear_model.PassiveAggressiveClassifier,-0.03554238505747131,0.020461309523809534
2488,1068,sklearn.linear_model.Perceptron,-0.015379563961124247,0.022041633832413993
2489,1068,sklearn.linear_model.SGDClassifier,-0.02221357372142981,0.010436729177225884
2490,1069,SVC_linear,-0.02822558152507395,0.006450930626057531
2491,1069,SVC_poly,-0.00892857142857143,0.020909645909645946
2492,1069,SVC_rbf,-0.012087912087912088,0.0051510989010988975
2493,1069,SVC_sigmoid,-0.0027472527472527887,0.005102040816326522
2494,1069,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,-0.007031250000000005,0.01718750000000003
2495,1069,sklearn.ensemble.GradientBoostingClassifier,-0.010062611806797859,0.0037854587273191934
2496,1069,sklearn.linear_model.LogisticRegression,-0.0025892408245349495,0.003770739064856712
2497,1069,sklearn.linear_model.PassiveAggressiveClassifier,-0.008207229928541403,0.02690506215096385
2498,1069,sklearn.linear_model.Perceptron,-0.009911635509245072,0.043149517315354026
2499,1069,sklearn.linear_model.SGDClassifier,-0.02702265372168287,0.0042748008464027895
2500,1083,SVC_linear,-0.003251903553299489,0.007111886632825737
2501,1083,SVC_poly,-0.001512096774193541,0.004788306451612925
2502,1083,SVC_rbf,-0.00911458333333335,0.03776041666666669
2503,1083,SVC_sigmoid,0.0,0.01964613970588238
2504,1083,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,-0.005913328729281726,0.0058701657458563525
2505,1083,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,-0.026271428571428643,0.0063285714285714195
2506,1083,sklearn.ensemble.ExtraTreesClassifier,-0.004077743902439063,0.013846544715447162
2507,1083,sklearn.ensemble.GradientBoostingClassifier,-0.010810810810810804,0.018018018018018066
2508,1083,sklearn.ensemble.RandomForestClassifier,-0.0028293918918918933,0.021621621621621706
2509,1083,sklearn.linear_model.LogisticRegression,-0.003951149425287308,0.009294181034482802
2510,1083,sklearn.linear_model.PassiveAggressiveClassifier,-0.0045955882352941005,0.06724877450980397
2511,1083,sklearn.linear_model.Perceptron,-0.01506147540983605,0.03364071038251378
2512,1083,sklearn.linear_model.RidgeClassifier,-0.0011574074074074056,0.003978587962963004
2513,1083,sklearn.linear_model.SGDClassifier,-0.02732974910394269,0.027049731182795703
2514,1083,sklearn.naive_bayes.BernoulliNB,0.0,0.03515625000000007
2515,1083,sklearn.naive_bayes.MultinomialNB,-0.004401408450704202,0.01735412474849098
2516,1083,sklearn.neighbors.KNeighborsClassifier,-0.008896396396396422,0.009256756756756754
2517,1083,sklearn.neural_network.MLPClassifier,-0.05972222222222205,0.08188657407407413
2518,1083,sklearn.tree.DecisionTreeClassifier,-0.010216346153846145,0.018229166666666678
2519,1083,sklearn.tree.ExtraTreeClassifier,-0.004403409090909093,0.028977272727272844
2520,1084,SVC_linear,-0.02895833333333329,0.012624999999999994
2521,1084,SVC_poly,-0.01177884615384615,0.021274038461538473
2522,1084,SVC_rbf,-0.00873655913978494,0.023941532258064585
2523,1084,SVC_sigmoid,0.0,0.0
2524,1084,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,-0.0015625,0.00864158163265309
2525,1084,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,-0.07706925675675683,0.05722128378378367
2526,1084,sklearn.ensemble.ExtraTreesClassifier,-0.004050925925925925,0.027006172839506248
2527,1084,sklearn.ensemble.GradientBoostingClassifier,-0.018368902439024393,0.04336043360433615
2528,1084,sklearn.ensemble.RandomForestClassifier,0.0,0.015190972222222241
2529,1084,sklearn.linear_model.LogisticRegression,-0.003729838709677411,0.008904569892473157
2530,1084,sklearn.linear_model.PassiveAggressiveClassifier,-0.06400070621468933,0.015360169491525426
2531,1084,sklearn.linear_model.Perceptron,-0.07089843750000006,0.04340277777777787
2532,1084,sklearn.linear_model.RidgeClassifier,-0.0036337209302325525,0.015867248062015546
2533,1084,sklearn.linear_model.SGDClassifier,-0.08017676767676775,0.03327020202020205
2534,1084,sklearn.naive_bayes.BernoulliNB,0.0,0.0
2535,1084,sklearn.naive_bayes.MultinomialNB,-0.005113636363636359,0.020113636363636396
2536,1084,sklearn.neighbors.KNeighborsClassifier,-0.0008680555555555595,0.02864583333333336
2537,1084,sklearn.neural_network.MLPClassifier,-0.03613281250000015,0.02587890624999994
2538,1084,sklearn.tree.DecisionTreeClassifier,-0.02102126288659796,0.0033827319587628516
2539,1084,sklearn.tree.ExtraTreeClassifier,-0.01888020833333329,0.01215277777777779
2540,1085,SVC_linear,-0.00481859410430839,0.04587713873428167
2541,1085,SVC_poly,-0.013850217748268709,0.0846541015206684
2542,1085,SVC_rbf,-0.017616191904047982,0.04255461554936819
2543,1085,SVC_sigmoid,-0.02122659830653306,0.043419366115124716
2544,1085,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,-0.07373868046571799,0.017214932544816125
2545,1085,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,-0.11563895089285706,0.14992559523809543
2546,1085,sklearn.ensemble.ExtraTreesClassifier,-0.005546875000000026,0.039583333333333345
2547,1085,sklearn.ensemble.GradientBoostingClassifier,-0.024632725430597663,0.019551792348144966
2548,1085,sklearn.ensemble.RandomForestClassifier,-0.06187499999999998,0.012708333333333337
2549,1085,sklearn.linear_model.LogisticRegression,-0.009606147934678193,0.09094534787978617
2550,1085,sklearn.linear_model.PassiveAggressiveClassifier,-0.1015873015873017,0.02579365079365079
2551,1085,sklearn.linear_model.Perceptron,-0.03462797619047615,0.09231026785714302
2552,1085,sklearn.linear_model.RidgeClassifier,-0.017885044642857156,0.08661830357142875
2553,1085,sklearn.linear_model.SGDClassifier,-0.08972125435540076,0.13461538461538483
2554,1085,sklearn.naive_bayes.BernoulliNB,-0.03571428571428575,0.01785714285714288
2555,1085,sklearn.naive_bayes.MultinomialNB,-0.08467261904761914,0.039583333333333366
2556,1085,sklearn.neighbors.KNeighborsClassifier,-0.10718981872828047,0.028722879684418223
2557,1085,sklearn.neural_network.MLPClassifier,-0.10892857142857153,0.06904761904761905
2558,1085,sklearn.tree.DecisionTreeClassifier,-0.04938452520515814,0.15851616144699404
2559,1085,sklearn.tree.ExtraTreeClassifier,-0.0823341836734693,0.0600286989795919
2560,1086,SVC_linear,-0.007817076742823623,0.017772407732864683
2561,1086,SVC_poly,-0.004283831282952545,0.01852665495020507
2562,1086,SVC_rbf,0.0,0.0
2563,1086,SVC_sigmoid,0.0,0.0
2564,1086,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,-0.006872509960159359,0.005132248782647196
2565,1086,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,-0.024619565217391302,0.006250000000000003
2566,1086,sklearn.ensemble.ExtraTreesClassifier,-0.008123192335502558,0.002101409978308035
2567,1086,sklearn.ensemble.GradientBoostingClassifier,-0.01639947335811648,0.034839684014869934
2568,1086,sklearn.ensemble.RandomForestClassifier,-0.015726681127982613,0.014574295010845978
2569,1086,sklearn.linear_model.LogisticRegression,-0.009428418803418805,0.01974715099715099
2570,1086,sklearn.linear_model.PassiveAggressiveClassifier,-0.01713217338217339,0.019133470695970732
2571,1086,sklearn.linear_model.Perceptron,-0.1092832542908763,0.01935128726287266
2572,1086,sklearn.linear_model.RidgeClassifier,-0.0070864312267657995,0.015324891573729862
2573,1086,sklearn.linear_model.SGDClassifier,-0.14901129943502853,0.039071327683615806
2574,1086,sklearn.naive_bayes.BernoulliNB,0.0,0.0
2575,1086,sklearn.naive_bayes.MultinomialNB,-0.007146860986547145,0.021356502242152492
2576,1086,sklearn.neighbors.KNeighborsClassifier,-0.010779158699808802,0.017447418738049742
2577,1086,sklearn.neural_network.MLPClassifier,-0.016565040650406513,0.028495934959349607
2578,1086,sklearn.tree.DecisionTreeClassifier,-0.03223361713106297,0.014618808049535631
2579,1086,sklearn.tree.ExtraTreeClassifier,-0.0174648506151142,0.06234622144112487
2580,1087,SVC_linear,-0.006224370240187459,0.018947715289982424
2581,1087,SVC_poly,-0.004283831282952545,0.01852665495020507
2582,1087,SVC_rbf,0.0,0.0
2583,1087,SVC_sigmoid,0.0,0.0
2584,1087,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,-0.006872509960159359,0.005132248782647196
2585,1087,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,-0.024619565217391302,0.006250000000000003
2586,1087,sklearn.ensemble.ExtraTreesClassifier,-0.007148437499999966,0.011621093750000054
2587,1087,sklearn.ensemble.GradientBoostingClassifier,-0.013342198581560313,0.02885638297872341
2588,1087,sklearn.ensemble.RandomForestClassifier,-0.008588244714926304,0.008688340807174871
2589,1087,sklearn.linear_model.LogisticRegression,-0.009428418803418805,0.01974715099715099
2590,1087,sklearn.linear_model.PassiveAggressiveClassifier,-0.03132897111913359,0.05554302045728052
2591,1087,sklearn.linear_model.Perceptron,-0.1092832542908763,0.01935128726287266
2592,1087,sklearn.linear_model.RidgeClassifier,-0.0070864312267657995,0.015324891573729862
2593,1087,sklearn.linear_model.SGDClassifier,-0.06553098676293626,0.021694494584837548
2594,1087,sklearn.naive_bayes.BernoulliNB,0.0,0.0
2595,1087,sklearn.naive_bayes.MultinomialNB,-0.007146860986547145,0.021356502242152492
2596,1087,sklearn.neighbors.KNeighborsClassifier,-0.010779158699808802,0.017447418738049742
2597,1087,sklearn.neural_network.MLPClassifier,-0.0520833333333334,0.11458333333333354
2598,1087,sklearn.tree.DecisionTreeClassifier,-0.015409338824577018,0.02352793855743545
2599,1087,sklearn.tree.ExtraTreeClassifier,-0.031150650289017395,0.09045339595375725
2600,1088,SVC_linear,-0.0004667157946450466,0.0035968698459487142
2601,1088,SVC_poly,-0.00012534184138559697,0.0027062443026435925
2602,1088,SVC_rbf,-0.0036652821598306463,0.002320380206877272
2603,1088,SVC_sigmoid,-0.024999999999999994,0.006250000000000008
2604,1088,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,-0.0010031423737007466,0.003352368866328258
2605,1088,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,-0.009026271687697108,0.004177346214511057
2606,1088,sklearn.ensemble.ExtraTreesClassifier,-0.003871235475456483,0.0013783495375859606
2607,1088,sklearn.ensemble.GradientBoostingClassifier,-0.00791655784800209,0.027044158614085573
2608,1088,sklearn.ensemble.RandomForestClassifier,-0.0008136482939632495,0.0018913707215169658
2609,1088,sklearn.linear_model.LogisticRegression,-0.0009088705768298622,0.0033567619970916287
2610,1088,sklearn.linear_model.PassiveAggressiveClassifier,-0.0030968928863450247,0.003178659035159453
2611,1088,sklearn.linear_model.Perceptron,-0.012269642857142864,0.0034500000000000025
2612,1088,sklearn.linear_model.RidgeClassifier,-0.00017817645613172622,0.004246282870484154
2613,1088,sklearn.linear_model.SGDClassifier,-0.0019993164730006813,0.0041410344041923125
2614,1088,sklearn.naive_bayes.BernoulliNB,-0.024999999999999994,0.006250000000000008
2615,1088,sklearn.naive_bayes.MultinomialNB,-0.0016477480776272435,0.0046217045038447774
2616,1088,sklearn.neighbors.KNeighborsClassifier,0.0,0.003102321237993615
2617,1088,sklearn.neural_network.MLPClassifier,-0.019952474598492306,0.013790560471976496
2618,1088,sklearn.tree.DecisionTreeClassifier,-0.0019543389911546713,0.004073460605853636
2619,1088,sklearn.tree.ExtraTreeClassifier,-0.010489285714285724,0.004900000000000011
2620,1111,SVC_linear,-0.001970193508114851,0.0012354348730753237
2621,1111,SVC_poly,0.0,0.0
2622,1111,SVC_rbf,0.0,0.0
2623,1111,SVC_sigmoid,0.0,0.0
2624,1111,sklearn.ensemble.GradientBoostingClassifier,-0.0013971071663379355,0.011567225509533223
2625,1111,sklearn.linear_model.LogisticRegression,-0.0017361111111111203,0.0010212418300653602
2626,1111,sklearn.linear_model.PassiveAggressiveClassifier,-0.001736111111111112,0.0029696637426900666
2627,1111,sklearn.linear_model.Perceptron,-0.0038060035842293945,0.0024113543266769057
2628,1111,sklearn.linear_model.RidgeClassifier,-0.0001331453634085215,0.005402906776745785
2629,1111,sklearn.linear_model.SGDClassifier,-0.0008534374014506466,0.003329113102194527
2630,1111,sklearn.neural_network.MLPClassifier,0.0,0.001710582805624128
2631,1112,SVC_linear,-0.0011075191570881192,0.0005587484035759888
2632,1112,SVC_poly,0.0,0.0
2633,1112,SVC_rbf,0.0,0.0
2634,1112,SVC_sigmoid,-0.005208333333333699,0.0027281746031744825
2635,1112,sklearn.ensemble.GradientBoostingClassifier,-0.0022777777777777783,0.001790674603174612
2636,1112,sklearn.linear_model.LogisticRegression,-0.001102442333785622,0.0013394565633371687
2637,1112,sklearn.linear_model.PassiveAggressiveClassifier,-0.002414286310866117,0.000977815615437764
2638,1112,sklearn.linear_model.Perceptron,-0.003321136603375526,0.005955520393811544
2639,1112,sklearn.linear_model.RidgeClassifier,-0.00014458026011689772,0.007640074529706634
2640,1112,sklearn.linear_model.SGDClassifier,-0.007443237035073779,0.0031023398370337136
2641,1112,sklearn.neural_network.MLPClassifier,-0.000855440215301809,0.0024657676041759027
2642,1114,SVC_linear,-0.0007267441860465102,0.00044412144702842406
2643,1114,SVC_poly,0.0,0.0
2644,1114,SVC_rbf,0.0,0.0
2645,1114,SVC_sigmoid,0.0,0.0
2646,1114,sklearn.ensemble.GradientBoostingClassifier,-0.017792038690476224,0.002092633928571429
2647,1114,sklearn.linear_model.LogisticRegression,-0.001062537947783881,0.0004098360655737728
2648,1114,sklearn.linear_model.PassiveAggressiveClassifier,-0.0006622598534363274,0.003098639740796607
2649,1114,sklearn.linear_model.Perceptron,-0.006182434324763346,0.0036346509313237613
2650,1114,sklearn.linear_model.RidgeClassifier,-4.039309610705573e-05,0.0035520183875709633
2651,1114,sklearn.linear_model.SGDClassifier,-0.004652933134476759,0.0030818885160328116
2652,1114,sklearn.neural_network.MLPClassifier,-0.0006805807622504548,0.0010573308270676702
2653,1116,SVC_linear,-0.0005223329641934288,0.002674844535309648
2654,1116,SVC_poly,-0.0008316470443953829,0.0006315918567574206
2655,1116,SVC_rbf,-0.001377675253107779,0.0008270056388568523
2656,1116,SVC_sigmoid,-0.003872792249985233,0.0019050150629098008
2657,1116,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,-0.008413452312416055,0.0025431778929188267
2658,1116,sklearn.ensemble.GradientBoostingClassifier,-0.004557912624020183,0.0007436993746811213
2659,1116,sklearn.linear_model.LogisticRegression,-0.0006439710387078808,0.0007363494205599441
2660,1116,sklearn.linear_model.PassiveAggressiveClassifier,-0.0006713613191843453,0.002200211974615066
2661,1116,sklearn.linear_model.Perceptron,-0.0024965098135829853,0.002857590128931586
2662,1116,sklearn.linear_model.SGDClassifier,-0.002877432691753353,0.0016173333662771081
2663,1119,SVC_linear,-0.0033717516442096983,0.00039636243979778037
2664,1119,SVC_poly,-0.0010272213662044206,0.0005961552571722068
2665,1119,SVC_rbf,-0.0013115652650536379,0.0008607147051914525
2666,1119,SVC_sigmoid,-0.0017628773111229177,0.001375086901402694
2667,1119,sklearn.ensemble.ExtraTreesClassifier,-0.002288061725206616,0.000458419421487603
2668,1119,sklearn.ensemble.GradientBoostingClassifier,-0.00480077013226186,0.0003754640982460275
2669,1119,sklearn.ensemble.RandomForestClassifier,-0.0008809871447234059,0.0006323042037327757
2670,1119,sklearn.linear_model.LogisticRegression,-0.001726750261233022,0.0003595219435736683
2671,1119,sklearn.linear_model.PassiveAggressiveClassifier,-0.008563779370437499,0.00859703676605086
2672,1119,sklearn.linear_model.Perceptron,-0.0060953903283448765,0.006898104199240565
2673,1119,sklearn.linear_model.RidgeClassifier,-0.0026929765240073416,0.0006223850538409551
2674,1119,sklearn.linear_model.SGDClassifier,-0.003073476910686212,0.0016555365392574685
2675,1119,sklearn.naive_bayes.BernoulliNB,-0.0019825595527467148,0.003304265921244547
2676,1119,sklearn.naive_bayes.MultinomialNB,-0.001988636363636373,0.002532345931222347
2677,1119,sklearn.neighbors.KNeighborsClassifier,-0.0009874897949382895,0.0010733323728569382
2678,1119,sklearn.neural_network.MLPClassifier,-0.0019119494680544487,0.000708876517168646
2679,1119,sklearn.tree.DecisionTreeClassifier,-0.0010077751196172252,0.00047488038277511933
2680,1119,sklearn.tree.ExtraTreeClassifier,-0.0012889928698752197,0.0012867647058823527
2681,1120,SVC_linear,-0.005581714527027026,0.007154420045045058
2682,1120,SVC_poly,-0.0002560735390676258,0.0012644998905668664
2683,1120,SVC_rbf,-0.0006237627845595517,0.0008355169657132811
2684,1120,SVC_sigmoid,-0.0012131553925563703,0.0025315810920945483
2685,1120,sklearn.discriminant_analysis.LinearDiscriminantAnalysis,-5.79086697551295e-05,0.0016151165959434766
2686,1120,sklearn.discriminant_analysis.QuadraticDiscriminantAnalysis,-0.000926918609845441,0.0011521624091980578
2687,1120,sklearn.ensemble.ExtraTreesClassifier,-0.00045787809085681957,0.0005225704427832088
2688,1120,sklearn.ensemble.GradientBoostingClassifier,-0.0010954670329670299,0.00037903502747252757
2689,1120,sklearn.ensemble.RandomForestClassifier,-0.0005406797116374783,0.0004671944730518366
2690,1120,sklearn.linear_model.LogisticRegression,-0.00018674136321195206,0.0011585516559565019
